,Brand_Name_n,Year,Kilometers_Driven,Fuel_Type_n,Transmission_n,Owner_Type_n,Mileage,Engine,Power,Seats,Price
3138,17,1998,95150,4,1,3,17.3,993.0,60.0,5.0,0.45
3139,10,2013,32776,4,1,0,20.36,1197.0,78.9,5.0,4.64
3140,9,2016,51587,1,1,0,25.8,1498.0,98.6,5.0,5.27
3141,26,2016,36000,1,1,0,14.1,2179.0,148.0,7.0,10.0
3142,9,2015,22000,4,1,0,18.5,1198.0,86.8,5.0,3.95
3143,10,2010,30754,4,1,0,17.0,1197.0,80.0,5.0,3.38
3144,28,2018,37109,4,1,0,14.69,1390.0,120.33,5.0,16.8
3145,9,2010,45000,4,1,0,16.7,1198.0,88.8,5.0,1.99
3146,10,2017,33284,4,1,0,18.9,1197.0,82.0,5.0,5.84
3147,12,2016,55115,1,0,0,14.74,2993.0,270.9,5.0,36.15
3148,12,2014,18000,1,0,0,16.36,2179.0,187.7,5.0,25.7
3149,16,2013,130790,1,1,0,16.0,2179.0,140.0,7.0,9.24
3150,17,2015,16607,1,1,0,22.7,1598.0,118.0,5.0,7.65
3151,1,2015,32205,1,0,0,17.11,1968.0,174.33,5.0,25.31
3152,23,2013,67000,1,1,0,19.01,1461.0,108.45,5.0,4.75
3153,17,2014,57676,4,1,0,19.1,1197.0,85.8,5.0,6.69
3154,28,2012,41000,4,1,0,16.47,1198.0,73.9,5.0,3.1
3155,17,2012,65000,4,1,0,19.7,796.0,35.0,8.0,1.55
3156,10,2019,12153,4,0,0,18.9,1197.0,81.86,5.0,6.84
3157,26,2014,16810,4,1,0,25.4,624.0,37.5,4.0,1.6
3158,1,2017,61221,4,0,0,17.84,1395.0,147.51,5.0,21.73
3159,28,2015,22000,4,1,0,16.47,1198.0,74.0,5.0,4.75
3160,17,2015,63714,4,1,0,22.74,796.0,47.3,5.0,2.45
3161,19,2019,14857,1,0,0,20.7,1496.0,113.98,5.0,31.55
3162,1,2012,69000,1,0,2,15.2,1968.0,140.8,5.0,10.25
3163,8,2019,14648,1,1,0,12.62,2198.0,158.0,7.0,27.36
3164,8,2013,100000,4,1,2,15.8,1499.0,110.0,5.0,6.5
3165,10,2016,22000,4,1,0,18.9,1197.0,82.0,5.0,4.25
3166,4,2014,10000,4,1,0,18.2,1199.0,82.4,5.0,5.5
3167,17,2015,107000,4,1,0,20.85,1197.0,83.14,5.0,4.0
3168,26,2017,48198,4,1,0,17.57,1193.0,88.7,5.0,4.65
3169,18,2015,15000,1,0,0,19.27,2143.0,170.0,5.0,28.5
3170,4,2014,80073,1,1,0,17.3,1998.0,163.7,5.0,7.11
3171,17,2013,85388,1,1,0,21.1,1248.0,73.9,5.0,3.9
3172,10,2017,14700,4,1,0,18.9,1197.0,81.86,5.0,5.6
3173,17,2012,150000,1,1,3,28.4,1248.0,73.75,5.0,2.25
3174,10,2011,34994,1,1,0,22.32,1582.0,126.32,5.0,3.9
3175,12,2014,82536,1,0,0,14.74,2993.0,270.9,5.0,28.63
3176,24,2013,82000,4,0,0,13.7,1798.0,157.75,5.0,7.25
3177,17,2006,52000,4,1,2,18.9,998.0,67.1,5.0,2.0
3178,28,2011,20000,4,1,0,16.47,1198.0,73.9,5.0,3.5
3179,9,2011,55000,4,1,0,14.8,1799.0,130.2,5.0,5.0
3180,17,2015,47001,0,1,0,20.0,1196.0,63.0,5.0,3.72
3181,17,2014,52000,4,1,0,22.5,998.0,67.04,5.0,3.45
3182,17,2013,43284,1,1,0,23.4,1248.0,74.0,5.0,4.5
3183,10,2018,23875,4,0,0,13.0,1591.0,121.3,5.0,14.36
3184,10,2016,51866,4,1,0,18.9,1197.0,82.0,5.0,5.5
3185,21,2013,69000,1,1,0,23.08,1461.0,63.1,5.0,3.0
3186,10,2017,62788,4,1,0,18.9,1197.0,81.86,5.0,6.08
3187,28,2013,150000,1,1,0,20.54,1598.0,103.6,5.0,5.0
3188,27,2015,47566,1,0,0,12.55,2982.0,168.5,7.0,20.25
3189,10,2002,67000,4,1,3,17.0,999.0,17.0,5.0,1.2
3190,27,2018,20300,1,0,0,11.36,2755.0,171.5,7.0,18.0
3191,18,2015,48300,1,0,0,20.0,2143.0,107.3,5.0,17.5
3192,10,2013,30000,4,1,0,21.1,814.0,55.2,5.0,2.1
3193,10,2012,36000,1,1,2,22.7,1582.0,126.24,5.0,7.5
3194,19,2015,27641,1,0,2,20.7,1496.0,113.98,4.0,24.77
3195,23,2015,60000,1,1,0,19.64,1461.0,108.45,5.0,8.65
3196,8,2019,9000,1,0,0,10.91,3198.0,197.0,7.0,35.5
3197,27,2014,60750,4,1,0,14.28,1798.0,138.03,5.0,10.5
3198,16,2018,9000,1,1,0,14.0,2179.0,155.0,7.0,13.0
3199,2,2012,41100,1,0,0,16.77,2993.0,261.49,5.0,26.5
3200,17,2004,60000,4,1,2,17.3,1061.0,64.0,5.0,1.4
3201,9,2017,38424,4,1,0,17.8,1497.0,117.3,5.0,7.51
3202,17,2014,50000,1,1,0,22.9,1248.0,74.0,5.0,4.3
3203,9,2015,19000,4,0,0,18.0,1497.0,117.3,5.0,8.95
3204,17,2015,58734,1,1,0,20.77,1248.0,88.76,7.0,6.91
3205,23,2016,65257,1,1,0,19.01,1461.0,108.45,5.0,9.75
3206,17,2010,130000,1,1,2,19.3,1248.0,73.9,5.0,4.0
3207,17,2011,79000,1,1,0,23.2,1248.0,73.94,5.0,3.65
3208,16,2013,78000,1,1,0,15.1,2179.0,140.0,7.0,10.75
3209,9,2015,49133,4,1,0,19.4,1198.0,86.8,5.0,4.51
3210,18,2016,22769,1,0,0,17.0,2987.0,165.0,5.0,49.22
3211,26,2014,54448,1,1,0,21.02,1248.0,88.8,5.0,3.7
3212,27,2014,158793,1,1,0,12.8,2494.0,102.0,7.0,12.99
3213,17,2015,62088,4,1,0,18.6,1197.0,85.8,5.0,4.15
3214,10,2012,14800,4,1,0,17.01,1591.0,121.3,5.0,4.4
3215,9,2015,26000,4,1,0,17.3,1497.0,117.3,7.0,4.25
3216,9,2017,32005,4,1,0,18.0,1198.0,86.7,5.0,4.25
3217,9,2017,35000,4,0,0,18.0,1497.0,117.3,5.0,7.7
3218,15,2015,52000,1,0,0,12.7,2179.0,187.7,5.0,39.75
3219,9,2017,11000,4,1,0,17.4,1497.0,117.3,5.0,8.5
3220,18,2008,62000,4,0,0,9.5,2997.0,231.1,5.0,7.0
3221,8,2002,65134,4,1,3,13.8,1299.0,70.0,5.0,0.8
3222,27,2013,71000,1,1,0,13.0,2982.0,168.5,7.0,15.25
3223,17,2008,51366,4,1,0,19.0,998.0,66.1,5.0,2.25
3224,26,2016,46300,1,1,0,14.07,1948.0,83.1,7.0,4.85
3225,9,2012,60908,4,0,2,15.6,1497.0,116.3,5.0,6.42
3226,21,2012,93450,1,1,2,23.19,1461.0,63.12,5.0,2.5
3227,10,2011,104000,1,0,0,19.08,1582.0,126.32,5.0,5.75
3228,17,2003,52000,4,1,0,16.1,796.0,37.0,4.0,0.5
3229,16,2015,42999,1,1,0,15.1,2179.0,140.0,7.0,11.52
3230,17,2014,90000,1,1,0,21.5,1248.0,88.8,5.0,4.5
3231,10,2013,72000,4,0,0,15.0,1396.0,98.6,5.0,4.75
3232,10,2019,54321,1,1,0,19.67,1582.0,126.2,5.0,13.54
3233,18,2015,59630,1,0,0,13.0,2143.0,201.1,5.0,23.41
3234,27,2013,116000,1,0,2,12.55,2982.0,168.5,7.0,19.25
3235,29,2015,34000,1,0,0,9.0,1984.0,181.0,5.0,20.0
3236,18,2011,70000,1,0,0,14.21,2143.0,203.0,5.0,13.0
3237,9,2010,80000,4,1,0,10.2,2354.0,180.0,5.0,3.99
3238,9,2015,110000,1,1,0,25.8,1498.0,98.6,5.0,4.65
3239,17,2013,56454,1,1,0,28.4,1248.0,73.75,5.0,4.65
3240,17,2013,60000,4,1,0,18.6,1197.0,85.8,5.0,3.15
3241,27,2013,56000,4,0,0,14.53,1798.0,138.1,5.0,8.25
3242,15,2012,63000,1,0,2,11.49,4367.0,335.3,5.0,65.0
3243,17,2012,63000,1,1,0,22.9,1248.0,74.0,5.0,4.5
3244,13,2017,15050,1,1,0,16.3,1956.0,170.0,5.0,17.5
3245,17,2016,29401,4,1,0,20.4,1197.0,81.8,5.0,4.31
3246,9,2016,25238,4,1,0,18.7,1199.0,88.7,5.0,6.2
3247,27,2011,79000,1,1,0,23.59,1364.0,17.0,5.0,4.67
3248,28,2011,58752,4,1,0,16.47,1198.0,73.9,5.0,3.32
3249,9,2011,62000,4,0,0,12.9,1799.0,130.0,5.0,3.75
3250,27,2013,132000,4,1,0,16.78,1496.0,88.73,5.0,4.7
3251,10,2016,51000,4,1,0,17.01,1591.0,121.3,5.0,6.5
3252,27,2009,185200,1,1,0,12.8,2494.0,102.0,8.0,7.25
3253,17,2016,61717,1,1,0,22.7,1598.0,118.0,5.0,8.94
3254,8,2018,8896,4,1,0,19.0,1194.0,94.68,5.0,7.34
3255,17,2016,17000,4,1,0,21.4,1197.0,83.1,5.0,6.9
3256,9,2016,31378,4,1,0,18.2,1199.0,88.7,5.0,5.9
3257,10,2013,114000,1,0,0,22.32,1582.0,126.3,5.0,6.75
3258,9,2014,81000,1,1,0,25.8,1498.0,98.6,5.0,4.1
3259,1,2017,31000,1,0,0,18.51,1968.0,147.51,5.0,27.0
3260,24,2014,35000,4,1,0,15.0,1598.0,103.52,5.0,4.5
3261,1,2013,60001,1,0,0,17.11,1968.0,174.33,5.0,14.5
3262,17,2014,75074,1,1,0,23.4,1248.0,74.0,5.0,5.25
3263,26,2012,80000,1,1,2,22.3,1248.0,74.0,5.0,1.2
3264,27,2006,147350,1,1,2,12.99,2494.0,100.6,8.0,4.95
3265,23,2013,60000,1,1,0,19.64,1461.0,108.45,5.0,7.5
3266,18,2015,7501,4,0,0,10.0,2996.0,333.0,4.0,48.0
3267,9,2015,58000,1,1,0,25.8,1498.0,98.6,5.0,4.45
3268,18,2018,29277,1,0,0,11.57,2987.0,254.79,5.0,59.65
3269,17,2015,57034,1,1,0,23.2,1248.0,73.94,5.0,4.38
3270,17,2016,40810,1,1,0,28.09,1248.0,88.5,5.0,7.9
3271,10,2008,35268,4,1,2,17.0,1086.0,62.0,5.0,1.88
3272,2,2008,81000,1,0,2,18.48,17.0,17.0,5.0,10.5
3273,17,2018,34630,4,0,0,21.4,1197.0,83.1,5.0,7.29
3274,8,2012,45122,1,1,0,23.5,1498.0,88.7,5.0,6.0
3275,16,2011,126000,1,1,3,16.0,2179.0,140.0,7.0,6.7
3276,17,2009,63000,4,1,0,19.7,796.0,46.3,5.0,1.5
3277,19,2016,32298,1,0,0,20.7,1496.0,113.98,4.0,23.8
3278,16,2014,63288,1,1,0,15.1,2179.0,140.0,7.0,7.77
3279,10,2012,43337,4,1,0,17.92,1086.0,62.1,5.0,3.32
3280,17,2015,46561,1,1,0,22.9,1248.0,74.0,5.0,4.94
3281,18,2013,34000,1,0,2,20.0,2143.0,107.3,5.0,11.0
3282,23,2016,48000,4,1,0,25.17,799.0,53.3,5.0,3.4
3283,17,2013,56263,1,1,0,22.9,1248.0,74.0,5.0,4.17
3284,17,2005,84060,4,1,2,17.3,993.0,60.0,5.0,1.25
3285,10,2016,9000,4,0,0,18.9,1197.0,82.0,5.0,5.45
3286,26,2012,79000,1,1,0,21.12,1248.0,88.8,5.0,2.59
3287,16,2015,87900,1,1,0,16.0,2179.0,140.0,7.0,12.01
3288,17,2010,72425,4,1,2,17.5,1197.0,85.8,5.0,2.45
3289,1,2015,38000,1,0,0,15.73,1968.0,174.33,5.0,29.0
3290,8,2008,83000,1,1,2,17.8,1399.0,17.0,5.0,2.4
3291,18,2010,107000,1,0,0,14.84,2143.0,170.0,5.0,11.99
3292,9,2015,51000,4,0,0,18.0,1497.0,117.3,5.0,7.9
3293,27,2010,140000,1,1,3,12.8,2494.0,102.0,7.0,6.25
3294,4,2011,48000,4,1,2,18.6,1199.0,79.4,5.0,1.8
3295,17,2013,62000,0,1,0,26.6,998.0,58.16,5.0,2.8
3296,9,2015,31000,4,1,0,18.7,1199.0,88.7,5.0,4.9
3297,21,2010,75055,4,1,0,18.06,1198.0,75.0,5.0,2.25
3298,17,2017,51210,4,0,0,19.12,1373.0,91.1,5.0,8.89
3299,27,2012,87000,1,0,0,12.55,2982.0,168.5,7.0,15.0
3300,8,2018,17000,1,1,0,26.1,1498.0,99.0,5.0,5.65
3301,17,2014,57000,1,1,0,20.77,1248.0,88.8,7.0,7.0
3302,17,2016,9370,4,1,0,22.74,796.0,47.3,5.0,2.95
3303,9,2013,53226,4,1,0,19.4,1198.0,86.8,5.0,3.3
3304,10,2010,120000,1,1,2,16.2,1493.0,110.0,5.0,3.5
3305,9,2007,75055,4,1,0,12.8,1493.0,100.0,5.0,2.3
3306,10,2017,37247,1,1,0,19.67,1582.0,126.2,5.0,13.69
3307,27,2013,64000,1,1,0,23.59,1364.0,67.06,5.0,3.1
3308,10,2014,12000,4,1,0,13.44,2359.0,198.25,5.0,12.75
3309,10,2017,40158,1,1,0,19.67,1582.0,126.2,5.0,13.75
3310,9,2017,11000,4,1,0,18.7,1199.0,88.7,5.0,6.75
3311,28,2014,70010,1,1,0,20.54,1598.0,103.6,5.0,5.25
3312,16,2015,82000,1,1,0,16.0,2179.0,140.0,7.0,8.75
3313,16,2017,57259,1,1,0,18.49,1493.0,100.0,7.0,8.87
3314,9,2010,84000,4,0,2,11.1,2354.0,142.0,5.0,6.5
3315,17,2012,168000,1,1,0,20.77,1248.0,88.76,7.0,4.5
3316,16,2012,73670,1,1,0,12.83,2696.0,162.0,7.0,12.5
3317,27,2014,89540,1,0,0,12.55,2982.0,168.5,7.0,16.8
3318,17,2016,85423,1,1,0,20.77,1248.0,88.8,7.0,8.75
3319,10,2013,48823,1,0,0,19.5,1582.0,126.24,5.0,8.5
3320,10,2011,35082,4,1,0,20.36,1197.0,78.9,5.0,2.21
3321,17,2012,126000,4,1,0,16.8,796.0,34.2,5.0,1.6
3322,9,2016,19000,4,0,0,15.5,1198.0,86.7,5.0,6.25
3323,9,2007,69000,4,0,2,12.9,1799.0,130.0,5.0,2.25
3324,18,2019,29836,1,0,0,17.9,2143.0,136.0,5.0,25.75
3325,24,2010,48002,4,1,2,13.14,1798.0,157.8,5.0,6.75
3326,17,2015,52324,1,1,0,28.09,1248.0,88.5,5.0,6.25
3327,8,2013,65000,1,1,0,22.7,1498.0,89.84,5.0,5.1
3328,18,2009,66000,1,0,2,8.7,2987.0,224.34,5.0,10.75
3329,10,2016,75700,1,1,0,24.0,1120.0,70.0,5.0,5.7
3330,28,2013,43000,1,1,0,20.5,1598.0,105.0,5.0,5.95
3331,4,2012,42706,1,1,0,25.44,936.0,56.3,5.0,2.4
3332,16,2013,35000,1,1,0,17.21,1493.0,100.0,7.0,3.49
3333,10,2011,54348,4,0,0,19.2,1197.0,80.0,5.0,4.0
3334,27,2013,84000,1,1,0,23.59,1364.0,67.04,5.0,3.85
3335,27,2010,63298,4,0,0,14.53,1794.0,138.1,5.0,3.95
3336,10,2013,75049,4,1,2,20.36,1197.0,78.9,5.0,3.0
3337,8,2018,24237,4,1,0,18.16,1196.0,86.8,5.0,6.7
3338,17,2016,22767,4,1,0,18.5,1197.0,85.8,5.0,6.14
3339,10,2012,58000,4,0,2,15.0,1396.0,98.6,5.0,4.4
3340,17,2017,57000,1,1,0,26.59,1248.0,74.0,5.0,4.25
3341,2,2010,50161,4,0,0,8.77,4395.0,402.0,5.0,25.93
3342,17,2016,45000,1,1,0,22.7,1598.0,118.0,5.0,7.0
3343,27,2017,68319,1,0,0,12.55,2982.0,168.5,7.0,25.12
3344,10,2017,30711,4,1,0,20.3,998.0,68.05,5.0,4.45
3345,10,2011,38277,1,1,0,21.9,1396.0,90.0,5.0,2.4
3346,28,2012,115000,1,1,2,20.54,1598.0,103.6,5.0,4.33
3347,17,2017,46849,4,0,0,18.5,1197.0,83.14,5.0,6.93
3348,10,2014,64000,1,1,0,21.9,1396.0,90.0,5.0,4.25
3349,18,2010,130923,1,0,0,14.21,2143.0,203.0,5.0,12.5
3350,10,2015,15000,4,1,0,18.9,1197.0,82.0,5.0,4.9
3351,10,2014,32720,1,1,0,23.0,1396.0,90.0,5.0,4.5
3352,23,2016,12500,4,1,0,25.17,799.0,53.3,5.0,3.0
3353,10,2015,59800,4,0,0,16.9,1197.0,82.0,5.0,5.8
3354,28,2011,54211,4,1,0,15.04,1598.0,103.6,5.0,3.33
3355,4,2015,62242,1,0,0,14.39,1998.0,163.7,5.0,6.62
3356,21,2015,54000,1,1,2,19.01,1461.0,108.5,5.0,5.75
3357,10,2012,65000,1,1,0,22.32,1582.0,126.32,5.0,6.2
3358,17,2015,55000,4,0,0,23.1,998.0,67.04,5.0,3.5
3359,17,2010,71000,4,1,0,18.9,998.0,67.1,5.0,2.0
3360,10,2012,70000,1,1,0,21.9,1396.0,88.8,5.0,4.0
3361,1,2011,53000,4,0,0,12.3,1781.0,163.2,5.0,9.5
3362,2,2013,43000,1,0,0,17.05,1995.0,184.0,5.0,17.5
3363,24,2015,54000,4,0,0,14.3,1598.0,103.52,5.0,6.11
3364,10,2014,51000,4,1,0,20.36,1197.0,78.9,5.0,3.75
3365,20,2007,78000,1,1,2,10.5,2835.0,107.2,6.0,6.2
3366,9,2014,25000,1,1,0,26.0,1498.0,98.6,5.0,6.15
3367,17,2012,12600,4,1,0,20.92,998.0,67.1,5.0,2.4
3368,17,2009,80000,1,1,1,17.8,1248.0,75.0,5.0,2.15
3369,10,2016,21000,4,1,0,18.9,1197.0,82.0,5.0,3.75
3370,8,2011,32000,4,1,2,15.6,1196.0,70.0,5.0,2.15
3371,10,2015,50000,4,1,0,18.9,1197.0,81.86,5.0,4.75
3372,17,2010,47500,4,1,0,15.5,1586.0,103.3,5.0,2.45
3373,9,2017,7500,4,1,0,17.4,1497.0,117.3,5.0,11.15
3374,23,2016,68163,1,0,0,19.6,1461.0,108.45,5.0,8.9
3375,9,2014,61000,1,1,0,25.8,1498.0,98.6,5.0,4.35
3376,27,2015,100000,1,1,2,12.99,2494.0,100.6,7.0,12.0
3377,2,2009,61500,1,0,2,16.07,1995.0,181.0,5.0,8.5
3378,10,2017,42883,4,1,0,19.81,1086.0,68.05,5.0,4.27
3379,23,2012,97000,1,1,2,20.45,1461.0,83.8,5.0,4.25
3380,20,2010,39525,4,0,0,11.3,2360.0,170.0,5.0,9.25
3381,17,2017,35384,1,1,0,24.3,1248.0,88.5,5.0,8.61
3382,18,2010,46000,1,0,0,11.8,2987.0,261.0,7.0,28.0
3383,8,2018,32189,1,1,0,23.0,1498.0,98.96,5.0,9.25
3384,10,2016,27000,1,0,0,19.08,1582.0,126.2,5.0,8.6
3385,28,2018,22734,4,1,0,16.47,1198.0,74.0,5.0,7.53
3386,23,2014,58002,1,1,0,19.64,1461.0,108.45,5.0,5.75
3387,9,2012,31500,4,0,0,16.5,1198.0,86.8,5.0,4.15
3388,8,2017,30933,4,1,0,18.16,1196.0,86.8,5.0,5.84
3389,1,2012,27090,1,0,0,18.53,1968.0,187.74,5.0,16.5
3390,2,2015,29500,1,0,0,15.97,2993.0,258.0,7.0,43.0
3391,10,2013,45000,4,1,0,20.36,1197.0,78.9,5.0,3.55
3392,10,2018,11691,4,1,0,18.6,1197.0,81.83,5.0,8.9
3393,24,2006,121000,1,1,2,16.4,1896.0,90.0,5.0,2.5
3394,10,2010,118077,1,1,0,16.2,1493.0,110.0,5.0,3.85
3395,10,2012,36300,4,0,3,17.1,1591.0,121.4,5.0,7.5
3396,10,2005,90000,4,1,2,15.3,1341.0,61.0,5.0,1.8
3397,8,2010,78000,1,1,0,20.0,1399.0,68.0,5.0,2.25
3398,1,2015,42000,1,0,0,17.68,1968.0,174.33,5.0,24.25
3399,28,2015,27000,4,1,0,16.47,1198.0,74.0,5.0,4.35
3400,2,2012,22000,1,0,0,17.05,1995.0,184.0,5.0,11.5
3401,9,2014,49000,4,1,0,17.4,1497.0,117.3,5.0,4.75
3402,10,2012,42600,1,1,0,23.0,1396.0,90.0,5.0,4.99
3403,9,2018,12794,4,0,0,19.0,1199.0,88.7,5.0,9.15
3404,17,2006,125000,4,1,1,16.1,17.0,17.0,5.0,2.35
3405,9,2014,88046,4,0,0,10.1,2354.0,152.0,5.0,13.99
3406,18,2014,8000,1,0,2,20.0,2143.0,107.3,5.0,19.75
3407,16,2018,82739,1,0,0,16.0,2179.0,140.0,7.0,16.77
3408,16,2006,193000,1,1,3,13.6,2523.0,63.0,7.0,2.5
3409,23,2013,7000,4,0,0,17.97,1498.0,99.6,5.0,3.65
3410,15,2012,60000,1,0,2,12.35,2179.0,187.74,5.0,23.5
3411,17,2017,38000,4,1,0,22.74,796.0,47.3,5.0,3.11
3412,27,2013,56344,4,1,0,17.6,1496.0,88.73,5.0,4.57
3413,10,2014,17858,4,1,0,17.0,1197.0,80.0,5.0,5.32
3414,10,2012,53000,4,1,0,20.36,1197.0,78.9,5.0,3.2
3415,17,2016,67906,1,1,0,25.2,1248.0,74.0,5.0,5.63
3416,10,2015,19000,4,1,0,21.1,814.0,55.2,5.0,3.0
3417,2,2010,67000,1,0,2,22.69,1995.0,190.0,5.0,9.25
3418,26,2011,80000,1,1,0,23.57,1396.0,70.0,5.0,1.2
3419,17,2015,61000,4,1,0,22.74,796.0,47.3,5.0,2.15
3420,28,2010,39000,1,1,0,22.07,1199.0,73.9,5.0,3.05
3421,27,2014,59000,4,0,0,14.28,1798.0,138.03,5.0,11.5
3422,10,2008,80931,4,1,0,17.92,1086.0,62.1,5.0,2.3
3423,17,2016,34000,4,1,0,20.4,1197.0,81.8,5.0,4.95
3424,23,2013,130000,1,1,0,21.64,1461.0,84.8,5.0,4.75
3425,17,2018,52380,1,1,0,24.3,1248.0,88.5,5.0,10.15
3426,21,2011,44000,4,1,0,18.06,1198.0,75.0,5.0,2.65
3427,8,2015,84000,1,1,0,20.0,1399.0,68.05,5.0,3.8
3428,9,2017,41697,4,0,0,13.1,1997.0,141.1,5.0,16.68
3429,21,2014,163000,1,1,0,19.01,1461.0,108.5,5.0,5.0
3430,27,2011,42000,4,1,2,17.71,1197.0,78.9,5.0,3.75
3431,10,2013,129000,1,1,3,21.27,1396.0,88.76,5.0,4.11
3432,8,2015,32200,4,1,2,18.16,1196.0,86.8,5.0,4.25
3433,20,2004,129000,1,1,0,10.5,2835.0,107.2,6.0,3.45
3434,1,2014,40000,1,0,0,17.11,1968.0,174.33,5.0,22.5
3435,27,2006,150000,4,1,0,12.4,1998.0,132.0,8.0,4.5
3436,4,2007,140000,4,1,0,15.26,1150.0,74.9,5.0,0.9
3437,10,2006,63181,4,1,0,15.3,1341.0,83.0,5.0,1.85
3438,9,2013,39575,1,1,0,25.8,1498.0,98.6,5.0,3.25
3439,17,2010,63600,1,1,2,17.8,1248.0,17.0,5.0,3.1
3440,8,2014,70374,1,1,0,22.7,1498.0,89.84,5.0,7.34
3441,28,2015,26256,1,1,0,20.14,1498.0,88.5,5.0,4.25
3442,10,2016,13460,4,1,0,18.6,1197.0,81.86,5.0,6.45
3443,27,2011,122000,1,1,2,12.8,2494.0,102.0,8.0,10.75
3444,18,2015,58589,1,0,0,15.26,2143.0,203.2,5.0,27.75
3445,17,2005,115000,4,1,2,17.3,1061.0,64.0,5.0,0.99
3446,8,2016,75000,1,0,0,12.62,2198.0,158.0,7.0,24.0
3447,10,2016,30292,4,1,0,18.6,1197.0,81.86,5.0,6.1
3448,9,2017,32248,4,1,0,17.5,1199.0,88.7,5.0,8.25
3449,28,2013,74000,4,1,0,16.47,1198.0,73.9,5.0,4.65
3450,9,2014,56100,4,1,0,13.7,1997.0,153.86,5.0,9.75
3451,10,2014,61325,4,1,0,18.9,1197.0,81.86,5.0,4.4
3452,17,2014,33000,4,1,0,19.1,1197.0,85.8,5.0,3.99
3453,2,2016,18090,1,0,0,16.2,2993.0,258.0,5.0,45.73
3454,8,2014,71390,1,1,0,22.7,1498.0,89.84,5.0,5.27
3455,17,2014,41000,0,1,0,26.2,998.0,58.2,5.0,3.5
3456,9,2016,67000,1,1,0,26.0,1498.0,98.6,5.0,7.25
3457,26,2008,99000,1,1,2,17.0,1405.0,70.0,5.0,1.6
3458,23,2014,142000,1,1,2,19.01,1461.0,108.45,5.0,6.0
3459,10,2010,26966,4,1,0,20.36,1197.0,78.9,5.0,3.0
3460,9,2015,27628,4,1,0,18.7,1199.0,88.7,5.0,4.95
3461,17,2016,82497,1,1,0,23.65,1248.0,88.5,5.0,8.99
3462,9,2007,86000,4,1,3,11.9,2354.0,144.0,5.0,1.85
3463,28,2016,26981,4,1,0,16.47,1198.0,73.9,5.0,6.16
3464,17,2010,110471,1,1,0,21.1,1248.0,73.9,5.0,3.5
3465,9,2014,69000,4,1,0,19.5,1199.0,88.76,5.0,4.5
3466,10,2017,12000,4,1,0,18.6,1197.0,81.83,5.0,7.75
3467,23,2014,77500,1,1,0,20.45,1461.0,83.8,5.0,6.6
3468,10,2014,48031,4,1,0,18.9,1197.0,82.0,5.0,4.98
3469,2,2008,170000,1,0,3,16.07,1995.0,181.0,5.0,9.75
3470,8,2014,69565,1,1,0,22.7,1498.0,89.84,5.0,5.55
3471,28,2016,45492,1,0,0,21.5,1498.0,108.5,5.0,10.3
3472,9,2011,85000,4,0,2,11.7,2354.0,177.6,5.0,7.5
3473,4,2008,55902,4,1,0,14.49,1399.0,92.7,5.0,1.8
3474,28,2017,18500,4,1,0,16.2,1199.0,74.0,5.0,6.25
3475,16,2015,129750,1,1,2,14.95,2489.0,93.7,7.0,6.8
3476,10,2009,50902,4,0,0,19.2,1197.0,80.0,5.0,3.0
3477,16,2015,84725,1,1,0,15.1,2179.0,140.0,7.0,11.6
3478,10,2013,40000,1,1,2,22.7,1582.0,126.24,5.0,6.95
3479,28,2010,60000,4,1,3,14.3,1798.0,160.0,5.0,3.5
3480,10,2014,33496,4,1,0,18.9,1197.0,81.86,5.0,5.5
3481,10,2015,25000,4,1,0,18.6,1197.0,81.83,5.0,5.65
3482,4,2013,71000,1,1,0,18.2,1248.0,73.8,8.0,3.25
3483,24,2015,20826,4,0,0,14.3,1598.0,103.6,5.0,7.72
3484,10,2016,42244,1,1,0,19.67,1582.0,126.2,5.0,12.0
3485,4,2013,98598,1,1,0,25.44,936.0,57.6,5.0,1.55
3486,27,2011,62100,1,1,0,11.5,2982.0,171.0,7.0,10.75
3487,10,2016,44238,4,1,0,18.6,1197.0,81.83,5.0,6.72
3488,1,2012,91743,1,0,0,12.07,2967.0,241.4,7.0,28.55
3489,22,2013,19828,1,0,2,17.85,2967.0,300.0,4.0,75.0
3490,9,2016,36891,4,1,0,17.8,1497.0,117.3,5.0,10.49
3491,16,2012,90049,1,1,0,17.21,1493.0,100.0,7.0,3.8
3492,1,2012,74002,1,0,0,16.55,1968.0,140.0,5.0,18.5
3493,10,2013,41000,4,0,0,12.37,2359.0,198.25,5.0,6.0
3494,10,2012,83678,1,1,0,22.32,1582.0,126.32,5.0,5.5
3495,17,2010,91000,4,1,0,18.9,998.0,67.1,5.0,2.3
3496,17,2016,50000,1,1,0,24.52,1248.0,88.5,7.0,8.7
3497,10,2015,58000,1,1,0,24.4,1120.0,71.01,5.0,4.95
3498,17,2012,80000,1,1,0,22.9,1248.0,74.0,5.0,4.25
3499,16,2017,41290,1,1,2,16.0,2179.0,140.0,7.0,10.94
3500,2,2013,65000,1,0,0,22.48,1995.0,190.0,5.0,21.26
3501,27,2016,16471,4,1,2,14.28,1798.0,138.03,5.0,11.5
3502,10,2015,54339,1,1,2,22.54,1396.0,88.73,5.0,6.0
3503,16,2016,24025,4,1,0,18.15,1198.0,82.0,6.0,4.1
3504,17,2013,24027,4,1,0,24.7,796.0,47.3,5.0,2.01
